Timestamp,Date,Hour,DayOfWeek,ExpectedVolume,ActualVolume,AHT_minutes,RequiredAgents,ScheduledStaff,AttendanceRate,AvailableStaff,Handled,Backlog,SLA_Met
14-01-2023 01:00,14-01-2023,1,5,35,35,6,5,5,0.984,4,35,541,1
14-01-2023 02:00,14-01-2023,2,5,36,36,6,5,3,0.948,2,20,557,0
14-01-2023 03:00,14-01-2023,3,5,33,33,6,4,4,0.968,3,30,560,1
14-01-2023 04:00,14-01-2023,4,5,34,34,6,5,5,0.977,4,34,560,1
14-01-2023 05:00,14-01-2023,5,5,32,32,6,4,6,0.942,5,32,560,1
14-01-2023 06:00,14-01-2023,6,5,89,89,6,11,10,0.951,9,89,560,1
14-01-2023 07:00,14-01-2023,7,5,86,86,6,11,12,0.94,11,86,560,1
14-01-2023 08:00,14-01-2023,8,5,87,87,6,11,12,0.944,11,87,560,1
14-01-2023 09:00,14-01-2023,9,5,91,91,6,11,13,0.934,12,91,560,1
14-01-2023 10:00,14-01-2023,10,5,121,121,6,15,16,0.942,15,121,560,1
14-01-2023 11:00,14-01-2023,11,5,152,152,6,18,18,0.988,17,152,560,1
14-01-2023 12:00,14-01-2023,12,5,119,119,6,14,16,0.942,15,119,560,1
14-01-2023 13:00,14-01-2023,13,5,117,117,6,14,12,0.963,11,110,567,1
14-01-2023 14:00,14-01-2023,14,5,142,142,6,17,16,0.95,15,142,567,1
14-01-2023 15:00,14-01-2023,15,5,161,161,6,19,18,0.984,17,161,567,1
14-01-2023 16:00,14-01-2023,16,5,159,159,6,19,18,0.986,17,159,567,1
14-01-2023 17:00,14-01-2023,17,5,159,159,6,19,19,0.977,18,159,567,1
14-01-2023 18:00,14-01-2023,18,5,151,151,6,18,16,0.966,15,150,568,1
14-01-2023 19:00,14-01-2023,19,5,111,111,6,14,16,0.955,15,111,568,1
14-01-2023 20:00,14-01-2023,20,5,120,120,6,15,17,0.936,15,120,568,1
14-01-2023 21:00,14-01-2023,21,5,113,113,6,14,13,0.99,12,113,568,1
14-01-2023 22:00,14-01-2023,22,5,70,70,6,9,7,0.945,6,60,578,1
14-01-2023 23:00,14-01-2023,23,5,64,64,6,8,6,0.973,5,50,592,0
15-01-2023 00:00,15-01-2023,0,6,30,30,6,4,2,0.981,1,10,612,0
15-01-2023 01:00,15-01-2023,1,6,32,32,6,4,5,0.949,4,32,612,1
15-01-2023 02:00,15-01-2023,2,6,34,34,6,5,6,0.981,5,34,612,1
15-01-2023 03:00,15-01-2023,3,6,31,31,6,4,3,0.975,2,20,623,0
15-01-2023 04:00,15-01-2023,4,6,30,30,6,4,2,0.99,1,10,643,0
15-01-2023 05:00,15-01-2023,5,6,33,33,6,4,2,0.951,1,10,666,0
15-01-2023 06:00,15-01-2023,6,6,88,88,6,11,13,0.934,12,88,666,1
15-01-2023 07:00,15-01-2023,7,6,83,83,6,10,12,0.95,11,83,666,1
15-01-2023 08:00,15-01-2023,8,6,83,83,6,10,9,0.964,8,80,669,1
15-01-2023 09:00,15-01-2023,9,6,88,88,6,11,9,0.961,8,80,677,1
15-01-2023 10:00,15-01-2023,10,6,115,115,6,14,13,0.952,12,115,677,1
15-01-2023 11:00,15-01-2023,11,6,115,115,6,14,16,0.922,14,115,677,1
15-01-2023 12:00,15-01-2023,12,6,122,122,6,15,17,0.969,16,122,677,1
15-01-2023 13:00,15-01-2023,13,6,128,128,6,16,17,0.99,16,128,677,1
15-01-2023 14:00,15-01-2023,14,6,133,133,6,16,15,0.969,14,133,677,1
15-01-2023 15:00,15-01-2023,15,6,169,169,6,20,19,0.972,18,169,677,1
15-01-2023 16:00,15-01-2023,16,6,162,162,6,20,18,0.971,17,162,677,1
15-01-2023 17:00,15-01-2023,17,6,150,150,6,18,16,0.968,15,150,677,1
15-01-2023 18:00,15-01-2023,18,6,151,151,6,18,19,0.979,18,151,677,1
15-01-2023 19:00,15-01-2023,19,6,110,110,6,13,13,0.968,12,110,677,1
15-01-2023 20:00,15-01-2023,20,6,119,119,6,14,14,0.954,13,119,677,1
15-01-2023 21:00,15-01-2023,21,6,116,116,6,14,14,0.944,13,116,677,1
15-01-2023 22:00,15-01-2023,22,6,67,67,6,8,7,0.955,6,60,684,1
15-01-2023 23:00,15-01-2023,23,6,61,61,6,8,7,0.966,6,60,685,1
16-01-2023 00:00,16-01-2023,0,0,38,38,6,5,7,0.954,6,38,685,1
16-01-2023 01:00,16-01-2023,1,0,41,41,6,5,4,0.966,3,30,696,0
16-01-2023 02:00,16-01-2023,2,0,36,36,6,5,4,0.969,3,30,702,1
16-01-2023 03:00,16-01-2023,3,0,37,37,6,5,4,0.977,3,30,709,1
16-01-2023 04:00,16-01-2023,4,0,38,38,6,5,6,0.986,5,38,709,1
16-01-2023 05:00,16-01-2023,5,0,35,35,6,5,4,0.962,3,30,714,1
16-01-2023 06:00,16-01-2023,6,0,98,98,6,12,10,0.934,9,90,722,1
16-01-2023 07:00,16-01-2023,7,0,96,96,6,12,10,0.953,9,90,728,1
16-01-2023 08:00,16-01-2023,8,0,97,97,6,12,14,0.961,13,97,728,1
16-01-2023 09:00,16-01-2023,9,0,90,90,6,11,12,0.923,11,90,728,1
16-01-2023 10:00,16-01-2023,10,0,145,145,6,18,16,0.988,15,145,728,1
16-01-2023 11:00,16-01-2023,11,0,150,150,6,18,19,0.963,18,150,728,1
16-01-2023 12:00,16-01-2023,12,0,161,161,6,19,20,0.968,19,161,728,1
16-01-2023 13:00,16-01-2023,13,0,155,155,6,19,21,0.987,20,155,728,1
16-01-2023 14:00,16-01-2023,14,0,169,169,6,20,21,0.947,19,169,728,1
16-01-2023 15:00,16-01-2023,15,0,158,158,6,19,18,0.971,17,158,728,1
16-01-2023 16:00,16-01-2023,16,0,180,180,6,22,23,0.958,22,180,728,1
16-01-2023 17:00,16-01-2023,17,0,171,171,6,21,23,0.956,21,171,728,1
16-01-2023 18:00,16-01-2023,18,0,198,198,6,24,26,0.945,24,198,728,1
16-01-2023 19:00,16-01-2023,19,0,124,124,6,15,17,0.99,16,124,728,1
16-01-2023 20:00,16-01-2023,20,0,123,123,6,15,13,0.952,12,120,731,1
16-01-2023 21:00,16-01-2023,21,0,126,126,6,15,14,0.974,13,126,731,1
16-01-2023 22:00,16-01-2023,22,0,60,60,6,8,6,0.922,5,50,741,1
16-01-2023 23:00,16-01-2023,23,0,69,69,6,9,9,0.984,8,69,741,1
17-01-2023 00:00,17-01-2023,0,1,34,34,6,5,4,0.981,3,30,745,1
17-01-2023 01:00,17-01-2023,1,1,37,37,6,5,6,0.962,5,37,745,1
17-01-2023 02:00,17-01-2023,2,1,37,37,6,5,7,0.955,6,37,745,1
17-01-2023 03:00,17-01-2023,3,1,42,42,6,5,5,0.968,4,40,747,1
17-01-2023 04:00,17-01-2023,4,1,39,39,6,5,4,0.99,3,30,756,0
17-01-2023 05:00,17-01-2023,5,1,34,34,6,5,3,0.925,2,20,770,0
17-01-2023 06:00,17-01-2023,6,1,89,89,6,11,13,0.976,12,89,770,1
17-01-2023 07:00,17-01-2023,7,1,100,100,6,12,10,0.942,9,90,780,1
17-01-2023 08:00,17-01-2023,8,1,86,86,6,11,10,0.96,9,86,780,1
17-01-2023 09:00,17-01-2023,9,1,110,110,6,13,12,0.955,11,110,780,1
17-01-2023 10:00,17-01-2023,10,1,158,158,6,19,19,0.951,18,158,780,1
17-01-2023 11:00,17-01-2023,11,1,139,139,6,17,18,0.96,17,139,780,1
17-01-2023 12:00,17-01-2023,12,1,125,125,6,15,13,0.937,12,120,785,1
17-01-2023 13:00,17-01-2023,13,1,160,160,6,19,19,0.981,18,160,785,1
17-01-2023 14:00,17-01-2023,14,1,143,143,6,17,19,0.924,17,143,785,1
17-01-2023 15:00,17-01-2023,15,1,185,185,6,22,23,0.971,22,185,785,1
17-01-2023 16:00,17-01-2023,16,1,147,147,6,18,18,0.953,17,147,785,1
17-01-2023 17:00,17-01-2023,17,1,160,160,6,19,17,0.937,15,150,795,1
17-01-2023 18:00,17-01-2023,18,1,169,169,6,20,19,0.964,18,169,795,1
17-01-2023 19:00,17-01-2023,19,1,133,133,6,16,18,0.929,16,133,795,1
17-01-2023 20:00,17-01-2023,20,1,128,128,6,16,14,0.961,13,128,795,1
17-01-2023 21:00,17-01-2023,21,1,139,139,6,17,18,0.932,16,139,795,1
17-01-2023 22:00,17-01-2023,22,1,66,66,6,8,9,0.969,8,66,795,1
17-01-2023 23:00,17-01-2023,23,1,71,71,6,9,8,0.942,7,70,796,1
18-01-2023 00:00,18-01-2023,0,2,36,36,6,5,4,0.951,3,30,802,1
18-01-2023 01:00,18-01-2023,1,2,38,38,6,5,7,0.966,6,38,802,1
18-01-2023 02:00,18-01-2023,2,2,38,38,6,5,7,0.945,6,38,802,1
18-01-2023 03:00,18-01-2023,3,2,33,33,6,4,3,0.959,2,20,815,0
18-01-2023 04:00,18-01-2023,4,2,32,32,6,4,3,0.93,2,20,827,0
18-01-2023 05:00,18-01-2023,5,2,40,40,6,5,6,0.973,5,40,827,1
18-01-2023 06:00,18-01-2023,6,2,99,99,6,12,11,0.99,10,99,827,1
18-01-2023 07:00,18-01-2023,7,2,91,91,6,11,11,0.99,10,91,827,1
18-01-2023 08:00,18-01-2023,8,2,108,108,6,13,11,0.962,10,100,835,1
18-01-2023 09:00,18-01-2023,9,2,97,97,6,12,11,0.976,10,97,835,1
18-01-2023 10:00,18-01-2023,10,2,158,158,6,19,21,0.924,19,158,835,1
18-01-2023 11:00,18-01-2023,11,2,145,145,6,18,18,0.99,17,145,835,1
18-01-2023 12:00,18-01-2023,12,2,168,168,6,20,22,0.976,21,168,835,1
18-01-2023 13:00,18-01-2023,13,2,165,165,6,20,20,0.95,19,165,835,1
18-01-2023 14:00,18-01-2023,14,2,142,142,6,17,16,0.985,15,142,835,1
18-01-2023 15:00,18-01-2023,15,2,182,182,6,22,20,0.955,19,182,835,1
18-01-2023 16:00,18-01-2023,16,2,177,177,6,21,23,0.951,21,177,835,1
18-01-2023 17:00,18-01-2023,17,2,187,187,6,22,22,0.97,21,187,835,1
18-01-2023 18:00,18-01-2023,18,2,155,155,6,19,20,0.939,18,155,835,1
18-01-2023 19:00,18-01-2023,19,2,140,140,6,17,16,0.98,15,140,835,1
18-01-2023 20:00,18-01-2023,20,2,144,144,6,17,15,0.939,14,140,839,1
18-01-2023 21:00,18-01-2023,21,2,114,114,6,14,13,0.939,12,114,839,1
18-01-2023 22:00,18-01-2023,22,2,65,65,6,8,9,0.942,8,65,839,1
18-01-2023 23:00,18-01-2023,23,2,60,60,6,8,6,0.975,5,50,849,1
19-01-2023 00:00,19-01-2023,0,3,35,35,6,5,6,0.948,5,35,849,1
19-01-2023 01:00,19-01-2023,1,3,38,38,6,5,4,0.933,3,30,857,0
19-01-2023 02:00,19-01-2023,2,3,40,40,6,5,5,0.948,4,40,857,1
19-01-2023 03:00,19-01-2023,3,3,36,36,6,5,4,0.959,3,30,863,1
19-01-2023 04:00,19-01-2023,4,3,41,41,6,5,4,0.936,3,30,874,0
19-01-2023 05:00,19-01-2023,5,3,32,32,6,4,3,0.937,2,20,886,0
19-01-2023 06:00,19-01-2023,6,3,83,83,6,10,12,0.99,11,83,886,1
19-01-2023 07:00,19-01-2023,7,3,96,96,6,12,13,0.943,12,96,886,1
19-01-2023 08:00,19-01-2023,8,3,99,99,6,12,13,0.954,12,99,886,1
19-01-2023 09:00,19-01-2023,9,3,96,96,6,12,13,0.953,12,96,886,1
19-01-2023 10:00,19-01-2023,10,3,121,121,6,15,17,0.952,16,121,886,1
19-01-2023 11:00,19-01-2023,11,3,143,143,6,17,17,0.972,16,143,886,1
19-01-2023 12:00,19-01-2023,12,3,129,129,6,16,15,0.979,14,129,886,1
19-01-2023 13:00,19-01-2023,13,3,152,152,6,18,18,0.954,17,152,886,1
19-01-2023 14:00,19-01-2023,14,3,149,149,6,18,20,0.935,18,149,886,1
19-01-2023 15:00,19-01-2023,15,3,156,156,6,19,20,0.985,19,156,886,1
19-01-2023 16:00,19-01-2023,16,3,162,162,6,20,19,0.958,18,162,886,1
19-01-2023 17:00,19-01-2023,17,3,154,154,6,19,17,0.99,16,154,886,1
19-01-2023 18:00,19-01-2023,18,3,168,168,6,20,18,0.915,16,160,894,1
19-01-2023 19:00,19-01-2023,19,3,143,143,6,17,17,0.964,16,143,894,1
19-01-2023 20:00,19-01-2023,20,3,122,122,6,15,16,0.99,15,122,894,1
19-01-2023 21:00,19-01-2023,21,3,138,138,6,17,15,0.953,14,138,894,1
19-01-2023 22:00,19-01-2023,22,3,69,69,6,9,9,0.955,8,69,894,1
19-01-2023 23:00,19-01-2023,23,3,68,68,6,9,11,0.966,10,68,894,1
20-01-2023 00:00,20-01-2023,0,4,36,36,6,5,5,0.949,4,36,894,1
20-01-2023 01:00,20-01-2023,1,4,33,33,6,4,4,0.954,3,30,897,1
20-01-2023 02:00,20-01-2023,2,4,35,35,6,5,5,0.953,4,35,897,1
20-01-2023 03:00,20-01-2023,3,4,33,33,6,4,3,0.947,2,20,910,0
20-01-2023 04:00,20-01-2023,4,4,42,42,6,5,5,0.985,4,40,912,1
20-01-2023 05:00,20-01-2023,5,4,36,36,6,5,5,0.969,4,36,912,1
20-01-2023 06:00,20-01-2023,6,4,91,91,6,11,10,0.965,9,90,913,1
20-01-2023 07:00,20-01-2023,7,4,98,98,6,12,11,0.976,10,98,913,1
20-01-2023 08:00,20-01-2023,8,4,95,95,6,12,14,0.955,13,95,913,1
20-01-2023 09:00,20-01-2023,9,4,95,95,6,12,13,0.945,12,95,913,1
20-01-2023 10:00,20-01-2023,10,4,152,152,6,18,16,0.948,15,150,915,1
20-01-2023 11:00,20-01-2023,11,4,153,153,6,18,16,0.96,15,150,918,1
20-01-2023 12:00,20-01-2023,12,4,138,138,6,17,17,0.939,15,138,918,1
20-01-2023 13:00,20-01-2023,13,4,138,138,6,17,19,0.95,18,138,918,1
20-01-2023 14:00,20-01-2023,14,4,141,141,6,17,17,0.95,16,141,918,1
20-01-2023 15:00,20-01-2023,15,4,138,138,6,17,15,0.99,14,138,918,1
20-01-2023 16:00,20-01-2023,16,4,148,148,6,18,17,0.905,15,148,918,1
20-01-2023 17:00,20-01-2023,17,4,187,187,6,22,23,0.956,21,187,918,1
20-01-2023 18:00,20-01-2023,18,4,191,191,6,23,25,0.99,24,191,918,1
20-01-2023 19:00,20-01-2023,19,4,130,130,6,16,15,0.962,14,130,918,1
20-01-2023 20:00,20-01-2023,20,4,139,139,6,17,18,0.975,17,139,918,1
20-01-2023 21:00,20-01-2023,21,4,136,136,6,17,19,0.962,18,136,918,1
20-01-2023 22:00,20-01-2023,22,4,90,90,6,11,13,0.947,12,90,918,1
20-01-2023 23:00,20-01-2023,23,4,79,79,6,10,8,0.915,7,70,927,1
21-01-2023 00:00,21-01-2023,0,5,32,32,6,4,3,0.964,2,20,939,0
21-01-2023 01:00,21-01-2023,1,5,30,30,6,4,6,0.944,5,30,939,1
21-01-2023 02:00,21-01-2023,2,5,28,28,6,4,6,0.944,5,28,939,1
21-01-2023 03:00,21-01-2023,3,5,33,33,6,4,5,0.95,4,33,939,1
21-01-2023 04:00,21-01-2023,4,5,31,31,6,4,2,0.99,1,10,960,0
21-01-2023 05:00,21-01-2023,5,5,29,29,6,4,4,0.99,3,29,960,1
21-01-2023 06:00,21-01-2023,6,5,82,82,6,10,8,0.964,7,70,972,1
21-01-2023 07:00,21-01-2023,7,5,79,79,6,10,10,0.951,9,79,972,1
21-01-2023 08:00,21-01-2023,8,5,98,98,6,12,11,0.936,10,98,972,1
21-01-2023 09:00,21-01-2023,9,5,93,93,6,11,10,0.969,9,90,975,1
21-01-2023 10:00,21-01-2023,10,5,130,130,6,16,18,0.99,17,130,975,1
21-01-2023 11:00,21-01-2023,11,5,145,145,6,18,17,0.955,16,145,975,1
21-01-2023 12:00,21-01-2023,12,5,131,192,6,23,25,0.912,22,192,975,1
21-01-2023 13:00,21-01-2023,13,5,121,177,6,21,19,0.973,18,177,975,1
21-01-2023 14:00,21-01-2023,14,5,146,214,6,26,25,0.98,24,214,975,1
21-01-2023 15:00,21-01-2023,15,5,158,231,6,28,26,0.928,24,231,975,1
21-01-2023 16:00,21-01-2023,16,5,139,203,6,24,22,0.964,21,203,975,1
21-01-2023 17:00,21-01-2023,17,5,149,218,6,26,25,0.969,24,218,975,1
21-01-2023 18:00,21-01-2023,18,5,141,141,6,17,15,0.959,14,140,976,1
21-01-2023 19:00,21-01-2023,19,5,106,106,6,13,12,0.944,11,106,976,1
21-01-2023 20:00,21-01-2023,20,5,128,128,6,16,15,0.98,14,128,976,1
21-01-2023 21:00,21-01-2023,21,5,137,137,6,17,16,0.952,15,137,976,1
21-01-2023 22:00,21-01-2023,22,5,58,58,6,7,7,0.93,6,58,976,1
21-01-2023 23:00,21-01-2023,23,5,68,68,6,9,7,0.919,6,60,984,1
22-01-2023 00:00,22-01-2023,0,6,31,31,6,4,5,0.985,4,31,984,1
22-01-2023 01:00,22-01-2023,1,6,31,31,6,4,3,0.972,2,20,995,0
22-01-2023 02:00,22-01-2023,2,6,31,31,6,4,2,0.962,1,10,1016,0
22-01-2023 03:00,22-01-2023,3,6,30,30,6,4,6,0.951,5,30,1016,1
22-01-2023 04:00,22-01-2023,4,6,33,33,6,4,3,0.949,2,20,1029,0
22-01-2023 05:00,22-01-2023,5,6,30,30,6,4,3,0.938,2,20,1039,0
22-01-2023 06:00,22-01-2023,6,6,89,89,6,11,12,0.951,11,89,1039,1
22-01-2023 07:00,22-01-2023,7,6,86,86,6,11,11,0.918,10,86,1039,1
22-01-2023 08:00,22-01-2023,8,6,85,85,6,10,10,0.945,9,85,1039,1
22-01-2023 09:00,22-01-2023,9,6,80,80,6,10,9,0.954,8,80,1039,1
22-01-2023 10:00,22-01-2023,10,6,124,124,6,15,13,0.972,12,120,1043,1
22-01-2023 11:00,22-01-2023,11,6,138,138,6,17,19,0.959,18,138,1043,1
22-01-2023 12:00,22-01-2023,12,6,135,135,6,16,18,0.976,17,135,1043,1
22-01-2023 13:00,22-01-2023,13,6,120,120,6,15,13,0.987,12,120,1043,1
22-01-2023 14:00,22-01-2023,14,6,131,131,6,16,15,0.981,14,131,1043,1
22-01-2023 15:00,22-01-2023,15,6,161,161,6,19,21,0.969,20,161,1043,1
22-01-2023 16:00,22-01-2023,16,6,131,131,6,16,16,0.96,15,131,1043,1
22-01-2023 17:00,22-01-2023,17,6,158,158,6,19,17,0.94,15,150,1051,1
22-01-2023 18:00,22-01-2023,18,6,144,96,6,12,13,0.975,12,96,1051,1
22-01-2023 19:00,22-01-2023,19,6,125,84,6,10,9,0.99,8,80,1055,1
22-01-2023 20:00,22-01-2023,20,6,112,75,6,9,7,0.967,6,60,1070,1
22-01-2023 21:00,22-01-2023,21,6,102,68,6,9,11,0.99,10,68,1070,1
22-01-2023 22:00,22-01-2023,22,6,57,57,6,7,6,0.929,5,50,1077,1
22-01-2023 23:00,22-01-2023,23,6,65,65,6,8,8,0.937,7,65,1077,1
23-01-2023 00:00,23-01-2023,0,0,37,37,6,5,4,0.977,3,30,1084,1
23-01-2023 01:00,23-01-2023,1,0,34,34,6,5,4,0.965,3,30,1088,1
23-01-2023 02:00,23-01-2023,2,0,38,38,6,5,5,0.986,4,38,1088,1
23-01-2023 03:00,23-01-2023,3,0,31,31,6,4,4,0.96,3,30,1089,1
23-01-2023 04:00,23-01-2023,4,0,36,36,6,5,4,0.943,3,30,1095,1
23-01-2023 05:00,23-01-2023,5,0,33,33,6,4,4,0.956,3,30,1098,1
23-01-2023 06:00,23-01-2023,6,0,91,91,6,11,9,0.929,8,80,1109,1
23-01-2023 07:00,23-01-2023,7,0,97,97,6,12,12,0.937,11,97,1109,1
23-01-2023 08:00,23-01-2023,8,0,90,90,6,11,11,0.979,10,90,1109,1
23-01-2023 09:00,23-01-2023,9,0,93,93,6,11,10,0.977,9,90,1112,1
23-01-2023 10:00,23-01-2023,10,0,156,156,6,19,17,0.967,16,156,1112,1
23-01-2023 11:00,23-01-2023,11,0,138,138,6,17,18,0.926,16,138,1112,1
23-01-2023 12:00,23-01-2023,12,0,154,154,6,19,20,0.953,19,154,1112,1
23-01-2023 13:00,23-01-2023,13,0,131,131,6,16,18,0.936,16,131,1112,1
23-01-2023 14:00,23-01-2023,14,0,151,151,6,18,18,0.984,17,151,1112,1
23-01-2023 15:00,23-01-2023,15,0,188,188,6,23,23,0.948,21,188,1112,1
23-01-2023 16:00,23-01-2023,16,0,135,135,6,16,14,0.938,13,130,1117,1
23-01-2023 17:00,23-01-2023,17,0,158,158,6,19,20,0.961,19,158,1117,1
23-01-2023 18:00,23-01-2023,18,0,176,176,6,21,23,0.947,21,176,1117,1
23-01-2023 19:00,23-01-2023,19,0,130,130,6,16,14,0.99,13,130,1117,1
23-01-2023 20:00,23-01-2023,20,0,136,136,6,17,17,0.945,16,136,1117,1
23-01-2023 21:00,23-01-2023,21,0,126,126,6,15,16,0.932,14,126,1117,1
23-01-2023 22:00,23-01-2023,22,0,73,73,6,9,11,0.917,10,73,1117,1
23-01-2023 23:00,23-01-2023,23,0,71,71,6,9,8,0.959,7,70,1118,1
24-01-2023 00:00,24-01-2023,0,1,40,40,6,5,6,0.949,5,40,1118,1
24-01-2023 01:00,24-01-2023,1,1,37,37,6,5,7,0.931,6,37,1118,1
24-01-2023 02:00,24-01-2023,2,1,37,37,6,5,3,0.984,2,20,1135,0
24-01-2023 03:00,24-01-2023,3,1,35,35,6,5,4,0.973,3,30,1140,1
24-01-2023 04:00,24-01-2023,4,1,35,35,6,5,7,0.959,6,35,1140,1
24-01-2023 05:00,24-01-2023,5,1,35,35,6,5,7,0.987,6,35,1140,1
24-01-2023 06:00,24-01-2023,6,1,99,99,6,12,12,0.973,11,99,1140,1
24-01-2023 07:00,24-01-2023,7,1,93,93,6,11,12,0.944,11,93,1140,1
24-01-2023 08:00,24-01-2023,8,1,99,99,6,12,12,0.939,11,99,1140,1
24-01-2023 09:00,24-01-2023,9,1,112,112,6,14,13,0.976,12,112,1140,1
24-01-2023 10:00,24-01-2023,10,1,155,155,6,19,21,0.968,20,155,1140,1
24-01-2023 11:00,24-01-2023,11,1,141,141,6,17,17,0.963,16,141,1140,1
24-01-2023 12:00,24-01-2023,12,1,158,158,6,19,20,0.943,18,158,1140,1
24-01-2023 13:00,24-01-2023,13,1,140,140,6,17,16,0.972,15,140,1140,1
24-01-2023 14:00,24-01-2023,14,1,121,121,6,15,13,0.945,12,120,1141,1
24-01-2023 15:00,24-01-2023,15,1,155,155,6,19,19,0.958,18,155,1141,1
24-01-2023 16:00,24-01-2023,16,1,143,143,6,17,16,0.989,15,143,1141,1
24-01-2023 17:00,24-01-2023,17,1,164,164,6,20,18,0.947,17,164,1141,1
24-01-2023 18:00,24-01-2023,18,1,169,169,6,20,20,0.929,18,169,1141,1
24-01-2023 19:00,24-01-2023,19,1,150,150,6,18,17,0.939,15,150,1141,1
24-01-2023 20:00,24-01-2023,20,1,136,136,6,17,16,0.98,15,136,1141,1
24-01-2023 21:00,24-01-2023,21,1,130,130,6,16,16,0.965,15,130,1141,1
24-01-2023 22:00,24-01-2023,22,1,77,77,6,10,9,0.957,8,77,1141,1
24-01-2023 23:00,24-01-2023,23,1,60,60,6,8,10,0.95,9,60,1141,1
25-01-2023 00:00,25-01-2023,0,2,37,37,6,5,5,0.97,4,37,1141,1
25-01-2023 01:00,25-01-2023,1,2,38,38,6,5,4,0.943,3,30,1149,0
25-01-2023 02:00,25-01-2023,2,2,32,32,6,4,2,0.966,1,10,1171,0
25-01-2023 03:00,25-01-2023,3,2,39,39,6,5,3,0.945,2,20,1190,0
25-01-2023 04:00,25-01-2023,4,2,37,37,6,5,7,0.942,6,37,1190,1
25-01-2023 05:00,25-01-2023,5,2,35,35,6,5,5,0.947,4,35,1190,1
25-01-2023 06:00,25-01-2023,6,2,101,101,6,12,11,0.952,10,100,1191,1
25-01-2023 07:00,25-01-2023,7,2,114,114,6,14,13,0.959,12,114,1191,1
25-01-2023 08:00,25-01-2023,8,2,98,98,6,12,10,0.965,9,90,1199,1
25-01-2023 09:00,25-01-2023,9,2,98,98,6,12,14,0.886,12,98,1199,1
25-01-2023 10:00,25-01-2023,10,2,139,139,6,17,15,0.944,14,139,1199,1
25-01-2023 11:00,25-01-2023,11,2,135,135,6,16,14,0.952,13,130,1204,1
25-01-2023 12:00,25-01-2023,12,2,154,154,6,19,21,0.99,20,154,1204,1
25-01-2023 13:00,25-01-2023,13,2,135,135,6,16,16,0.938,15,135,1204,1
25-01-2023 14:00,25-01-2023,14,2,145,145,6,18,17,0.963,16,145,1204,1
25-01-2023 15:00,25-01-2023,15,2,162,162,6,20,20,0.99,19,162,1204,1
25-01-2023 16:00,25-01-2023,16,2,175,175,6,21,22,0.934,20,175,1204,1
25-01-2023 17:00,25-01-2023,17,2,173,173,6,21,22,0.968,21,173,1204,1
25-01-2023 18:00,25-01-2023,18,2,183,183,6,22,23,0.944,21,183,1204,1
25-01-2023 19:00,25-01-2023,19,2,127,127,6,15,17,0.95,16,127,1204,1
25-01-2023 20:00,25-01-2023,20,2,130,130,6,16,14,0.944,13,130,1204,1
25-01-2023 21:00,25-01-2023,21,2,122,122,6,15,15,0.945,14,122,1204,1
25-01-2023 22:00,25-01-2023,22,2,70,70,6,9,8,0.99,7,70,1204,1
25-01-2023 23:00,25-01-2023,23,2,74,74,6,9,10,0.977,9,74,1204,1
26-01-2023 00:00,26-01-2023,0,3,38,38,6,5,5,0.982,4,38,1204,1
26-01-2023 01:00,26-01-2023,1,3,33,33,6,4,5,0.97,4,33,1204,1
26-01-2023 02:00,26-01-2023,2,3,39,39,6,5,6,0.928,5,39,1204,1
26-01-2023 03:00,26-01-2023,3,3,40,40,6,5,4,0.968,3,30,1214,0
26-01-2023 04:00,26-01-2023,4,3,37,37,6,5,7,0.981,6,37,1214,1
26-01-2023 05:00,26-01-2023,5,3,42,42,6,5,3,0.943,2,20,1236,0
26-01-2023 06:00,26-01-2023,6,3,90,90,6,11,13,0.979,12,90,1236,1
26-01-2023 07:00,26-01-2023,7,3,87,87,6,11,11,0.974,10,87,1236,1
26-01-2023 08:00,26-01-2023,8,3,83,83,6,10,12,0.99,11,83,1236,1
26-01-2023 09:00,26-01-2023,9,3,108,108,6,13,13,0.952,12,108,1236,1
26-01-2023 10:00,26-01-2023,10,3,152,152,6,18,18,0.938,16,152,1236,1
26-01-2023 11:00,26-01-2023,11,3,144,144,6,17,15,0.953,14,140,1240,1
26-01-2023 12:00,26-01-2023,12,3,148,148,6,18,17,0.989,16,148,1240,1
26-01-2023 13:00,26-01-2023,13,3,132,132,6,16,14,0.923,12,120,1252,1
26-01-2023 14:00,26-01-2023,14,3,173,173,6,21,23,0.919,21,173,1252,1
26-01-2023 15:00,26-01-2023,15,3,170,170,6,20,20,0.962,19,170,1252,1
26-01-2023 16:00,26-01-2023,16,3,170,170,6,20,21,0.951,19,170,1252,1
26-01-2023 17:00,26-01-2023,17,3,179,179,6,22,23,0.96,22,179,1252,1
26-01-2023 18:00,26-01-2023,18,3,175,175,6,21,21,0.979,20,175,1252,1
26-01-2023 19:00,26-01-2023,19,3,135,135,6,16,14,0.949,13,130,1257,1
26-01-2023 20:00,26-01-2023,20,3,124,124,6,15,14,0.923,12,120,1261,1
26-01-2023 21:00,26-01-2023,21,3,138,138,6,17,15,0.99,14,138,1261,1
26-01-2023 22:00,26-01-2023,22,3,83,83,6,10,10,0.94,9,83,1261,1
26-01-2023 23:00,26-01-2023,23,3,80,80,6,10,10,0.939,9,80,1261,1
27-01-2023 00:00,27-01-2023,0,4,41,41,6,5,4,0.982,3,30,1272,0
27-01-2023 01:00,27-01-2023,1,4,35,35,6,5,7,0.952,6,35,1272,1
